4,4,4
4,4,4
4,5,6
4,4,4
4,4,4
5,4,5
4,4,5
5,5,5
4,4,5
12,12,59
4,43,43
4,5,4
4,4,4
5,6,7
4,5,6
12,12,12
4,5,6
4,4,4
5,4,5
38,13,38
11,11,11
5,6,25
5,5,6
12,12,12
4,6,6
4,4,5
4,4,4
5,5,5
5,6,5
6,5,6
4,4,5
27,10,27
44,45,45
7,9,9
40,41,4
4,6,5
4,6,7
6,7,4
4,4,4
6,7,54
12,12,12
9,7,7
45,46,41
14,4,14
4,6,7
4,4,4
5,6,5
9,9,9
4,4,4
4,4,4
4,5,6
25,26,26
12,12,59
42,4,43
11,11,11
27,10,27
5,5,5
4,6,6
5,5,6
9,9,5
4,43,43
7,9,9
27,5,5
6,7,4
4,4,4
43,44,45
50,4,49
4,5,6
4,5,27
5,4,5
4,6,27
27,10,27
5,4,5
37,5,26
6,7,54
5,6,5
4,4,4
12,4,12
4,4,4
9,5,10
5,5,6
4,5,6
6,5,5
5,6,4
4,5,6
4,4,5
4,4,22
4,26,26
27,10,27
4,6,5
5,6,4
5,6,5
4,4,4
4,4,4
4,5,4
4,4,4
26,10,25
4,5,4
5,6,5
42,4,43
4,4,4
5,4,26
4,25,26
4,5,4
42,4,43
9,9,5
4,22,4
46,41,40
4,10,5
4,6,5
4,27,10
5,4,26
6,27,6
4,22,4
4,40,41
4,5,6
40,41,4
6,5,5
4,6,5
4,5,6
5,4,5
5,4,4
4,4,4
7,7,9
5,5,6
17,18,12
4,4,5
7,9,9
37,5,26
5,6,5
12,4,12
4,10,5
4,4,4
4,5,6
12,12,59
14,14,14
5,4,5
45,46,41
9,7,7
27,6,7
4,26,4
26,10,25
4,5,6
4,4,4
5,6,5
6,6,25
4,4,4
11,11,11
7,7,9
45,45,46
5,6,5
26,4,4
4,5,6
4,5,4
5,6,7
4,26,4
44,45,45
4,5,4
4,5,4
4,26,4
14,14,14
4,5,4
6,5,5
5,6,25
6,5,5
4,4,6
4,26,10
4,5,4
4,10,5
4,5,5
4,5,6
4,4,4
5,5,5
4,4,4
41,4,4
4,4,4
4,14,4
5,27,5
12,4,12
4,6,27
5,5,6
5,6,5
5,4,5
14,14,14
5,4,6
4,22,4
6,7,54
6,6,6
4,5,4
4,5,6
6,25,26
4,4,4
4,10,5
37,5,26
6,5,5
46,41,40
12,4,12
5,4,5
5,4,5
4,26,26
4,4,5
4,14,4
5,4,5
4,4,5
5,4,26
4,5,6
22,4,6
4,4,4
25,7,5
5,5,6
5,4,5
27,6,7
4,5,6
4,4,4
5,6,5
5,4,5
6,7,8
4,6,5
4,5,4
6,7,4
4,6,5
4,5,27
4,5,27
5,4,5
4,40,41
4,22,4
5,4,5
7,5,4
4,5,4
7,5,4
4,6,27
6,27,6
4,4,22
4,6,5
4,6,5
6,6,25
7,4,4
50,4,49
5,6,7
4,5,27
4,5,4
4,40,41
4,10,5
4,42,4
4,4,4
4,6,6
5,5,5
5,5,6
4,5,4
5,5,5
45,45,46
4,26,10
46,41,40
26,4,4
46,41,40
5,5,5
4,6,7
4,6,5
4,4,22
6,27,6
4,26,4
4,5,6
12,17,18
5,4,4
4,5,6
6,5,6
5,4,5
26,10,26
27,5,5
5,5,6
5,5,6
4,5,4
4,4,4
25,7,5
6,5,5
5,4,26
4,4,22
4,5,6
4,49,51
4,43,43
4,5,5
47,4,48
5,5,5
6,5,6
4,4,4
7,7,9
6,6,6
27,5,5
5,6,5
4,5,4
4,4,4
4,26,10
4,5,4
6,27,6
4,5,5
5,5,5
47,4,48
4,4,4
4,5,4
5,5,5
12,12,12
4,4,4
6,6,6
4,5,4
4,4,4
5,5,6
4,26,26
4,25,26
42,4,43
4,5,6
42,4,43
5,6,7
6,6,6
4,25,26
4,4,4
5,5,5
46,41,40
25,26,26
4,4,6
5,6,5
4,14,4
4,4,4
9,7,7
4,5,4
41,4,4
5,5,5
4,5,5
4,22,4
4,4,5
4,6,7
5,4,4
4,6,27
46,41,40
4,4,4
43,44,45
44,45,45
5,6,7
6,5,5
12,4,12
44,45,45
12,4,12
12,12,59
5,4,6
5,6,4
5,5,6
5,4,26
42,4,43
4,4,4
5,5,5
4,4,22
4,6,6
4,4,4
27,6,7
6,6,6
4,6,5
5,6,5
27,6,7
9,9,5
6,25,26
4,5,4
4,5,5
45,46,41
4,5,4
4,4,4
4,6,5
12,12,59
4,5,6
6,5,6
4,4,5
4,6,5
4,5,4
4,4,4
26,10,25
4,4,4
4,7,4
6,5,5
4,26,4
7,9,7
4,5,4
14,4,14
12,4,12
5,5,5
4,4,4
4,5,4
14,4,14
5,4,5
11,11,11
4,5,4
12,12,12
6,25,26
26,10,25
44,45,45
7,5,4
4,4,4
4,4,4
4,4,4
4,25,26
4,40,41
4,22,4
5,5,5
4,49,51
44,45,45
5,5,5
14,4,14
5,4,5
12,12,59
4,26,4
27,10,27
12,12,59
6,5,6
4,4,5
5,6,25
7,5,4
46,41,40
26,10,25
22,4,6
4,6,5
14,14,14
4,4,5
5,6,25
14,4,14
5,5,5
5,6,4
4,5,6
4,4,4
9,7,7
6,5,6
4,4,6
4,4,4
5,6,25
4,4,22
5,5,5
46,41,40
14,4,14
4,4,4
4,5,27
5,5,5
4,5,6
27,10,27
4,4,5
4,4,4
25,26,26
4,4,5
14,4,14
50,4,49
4,5,4
42,4,43
4,4,4
8,7,9
4,5,6
4,5,6
5,5,5
4,22,4
4,5,4
4,4,4
9,9,9
14,14,14
42,4,43
4,10,5
5,6,7
45,45,46
10,25,7
6,7,54
12,12,12
5,4,5
5,6,5
4,4,4
4,5,4
12,4,12
26,10,25
6,7,54
17,18,12
40,41,4
45,46,41
4,6,5
6,6,6
4,5,6
6,5,4
5,5,5
7,9,7
43,43,44
4,4,4
4,25,26
5,4,6
17,18,12
9,9,9
4,5,4
12,4,12
7,9,9
26,10,26
5,6,7
47,4,48
4,42,4
42,4,43
45,46,41
4,5,4
27,6,7
7,7,9
14,14,14
4,5,4
7,9,9
47,4,48
7,7,9
14,4,14
4,5,6
6,7,4
4,4,4
6,27,6
4,4,5
4,5,6
4,5,4
6,5,4
12,4,12
4,4,4
5,6,25
14,4,14
4,5,6
4,6,27
5,5,6
4,26,4
5,4,5
4,4,4
4,5,4
5,6,4
4,4,4
5,6,7
4,6,7
4,5,4
26,4,4
5,4,5
4,4,4
10,25,7
5,27,5
4,27,10
10,25,7
12,12,59
5,4,6
43,43,44
5,5,6
6,7,8
41,4,4
4,5,4
6,5,5
10,25,7
4,4,4
4,26,4
6,25,26
4,42,4
27,10,27
9,9,5
12,4,12
6,5,4
4,5,4
6,27,6
4,4,4
9,9,9
4,4,4
40,41,4
5,5,5
4,40,41
4,5,4
4,6,6
5,5,6
22,4,6
5,6,5
4,5,6
4,4,4
4,22,4
4,4,4
4,5,4
6,5,4
42,4,43
6,27,6
12,4,12
4,4,4
5,5,5
4,22,4
5,5,5
27,10,27
6,27,6
5,4,6
4,14,4
5,4,4
46,41,40
6,5,6
4,4,4
45,46,41
5,4,5
26,4,4
26,10,25
40,41,4
6,5,5
25,7,5
4,4,4
5,4,5
9,9,5
12,12,12
4,49,51
4,5,6
9,7,7
4,5,6
5,6,4
4,4,4
4,5,27
26,10,26
4,49,51
4,6,27
46,41,40
25,7,5
27,6,7
5,27,5
6,6,25
5,4,5
12,12,12
4,26,4
6,5,5
4,4,4
6,5,6
5,6,7
4,6,7
5,5,5
5,5,5
9,7,7
4,49,51
10,25,7
46,41,40
4,6,7
14,4,14
7,7,9
4,43,43
7,9,7
4,22,4
7,7,9
14,4,14
4,4,4
4,4,4
4,26,10
43,44,45
4,4,4
5,4,5
26,10,26
7,7,9
12,12,12
26,10,26
5,5,5
26,4,4
4,5,4
38,13,38
5,4,5
5,5,6
4,49,51
12,17,18
27,10,27
12,4,12
11,11,11
10,25,7
5,4,5
4,26,26
5,6,4
27,10,27
5,5,6
12,12,12
4,5,6
8,7,9
4,4,4
5,4,5
5,6,4
4,4,4
12,12,12
4,27,10
4,4,5
4,6,7
5,4,5
4,4,4
4,40,41
5,6,4
9,9,9
14,14,14
4,6,5
5,6,25
5,4,6
4,6,7
4,4,5
12,17,18
26,10,25
5,5,6
25,7,5
6,5,4
4,4,4
4,4,6
10,25,7
4,4,4
7,5,4
9,5,10
4,26,10
5,4,26
6,7,54
5,5,5
50,4,49
6,25,26
9,7,7
41,4,4
46,41,40
5,6,5
6,5,6
45,45,46
6,7,8
5,4,5
5,5,6
12,12,59
5,4,5
5,5,5
14,4,14
4,5,4
5,4,5
5,6,5
4,26,26
50,4,49
27,6,7
4,5,6
9,5,10
45,45,46
6,27,6
5,5,5
4,5,4
9,9,9
4,26,26
9,9,5
4,22,4
6,7,8
27,5,5
7,4,4
14,4,14
4,6,5
4,5,4
38,13,38
4,4,5
4,5,4
27,6,7
14,14,14
5,5,5
4,4,5
4,5,6
6,5,4
4,4,4
4,4,4
27,6,7
5,4,5
5,5,5
14,14,14
4,5,6
4,43,43
12,12,59
4,5,4
43,44,45
12,12,12
12,4,12
4,4,22
4,5,4
4,6,5
4,4,4
9,7,7
4,5,5
5,6,5
4,43,43
6,5,6
4,14,4
4,5,4
44,45,45
12,12,59
5,27,5
5,4,4
5,5,6
6,7,54
5,4,5
26,4,4
4,4,4
5,27,5
9,9,5
4,5,5
6,5,5
4,5,4
4,6,5
4,4,4
6,25,26
5,5,6
5,6,25
26,10,25
6,6,25
14,4,14
4,6,5
4,4,4
4,4,5
7,4,4
25,7,5
5,4,5
5,5,5
5,5,5
4,4,4
25,26,26
4,6,5
9,7,7
4,40,41
37,5,26
8,7,9
4,6,5
5,5,6
11,11,11
5,6,4
5,6,7
4,4,4
4,5,27
4,4,4
4,22,4
5,4,10
7,7,9
7,5,4
5,5,6
14,4,14
4,26,10
6,5,6
12,4,12
4,27,10
5,5,5
6,5,5
4,4,5
4,26,26
4,4,5
5,4,5
5,6,7
37,5,26
6,27,6
4,25,26
11,11,11
14,4,14
4,14,4
4,4,4
4,6,5
43,43,44
4,5,4
9,7,7
4,14,4
5,5,5
5,4,5
22,4,6
4,4,4
4,22,4
26,10,26
10,25,7
8,7,9
5,5,6
5,4,5
5,5,6
5,5,6
6,5,5
4,6,7
4,4,4
4,5,6
5,5,5
5,5,5
5,4,10
4,6,5
37,5,26
4,4,4
4,5,4
9,5,10
11,11,11
27,6,7
4,5,6
5,4,5
4,6,5
4,4,4
47,4,48
40,41,4
4,5,6
6,5,6
5,5,5
4,5,6
4,5,5
5,4,4
27,10,27
5,5,5
4,4,4
4,22,4
4,4,5
5,6,5
25,26,26
26,10,26
12,4,12
4,4,4
4,10,5
9,9,5
4,4,4
25,26,26
4,6,5
6,5,5
12,12,59
5,6,4
5,5,5
6,5,6
4,5,6
5,4,5
5,4,5
5,6,7
7,7,9
40,41,4
4,4,4
4,4,5
4,5,4
12,12,12
4,5,27
4,4,4
25,7,5
5,6,5
4,4,4
6,6,6
27,5,5
5,4,5
4,22,4
45,46,41
5,6,7
10,25,7
6,5,5
4,25,26
8,7,9
4,6,5
4,5,4
14,14,14
4,6,5
4,5,6
9,5,10
27,6,7
4,4,4
7,9,9
4,5,27
4,25,26
47,4,48
4,5,6
4,5,4
45,46,41
7,9,7
12,12,12
4,5,6
4,6,5
4,7,4
5,4,10
4,5,27
6,5,6
43,44,45
4,5,4
4,5,6
4,26,10
4,4,4
5,4,5
26,10,26
4,4,4
4,5,4
4,4,4
42,4,43
5,5,5
5,5,5
9,9,5
4,10,5
26,10,25
4,4,4
7,8,7
4,4,4
12,4,12
4,4,5
41,4,4
4,5,6
4,26,10
50,4,49
5,6,7
5,5,5
4,4,4
43,44,45
12,12,12
25,26,26
10,25,7
5,6,25
4,4,4
5,4,26
4,25,26
5,4,5
4,4,4
4,4,4
4,6,7
12,12,12
6,5,5
4,6,7
4,4,4
4,4,4
4,5,4
5,5,6
10,25,7
4,4,4
14,14,14
4,5,4
14,4,14
17,18,12
45,46,41
42,4,43
43,43,44
12,17,18
50,4,49
12,12,12
4,6,27
5,6,5
5,5,5
4,5,4
12,4,12
4,14,4
4,6,7
5,6,4
5,4,5
5,5,5
4,26,10
26,10,25
4,25,26
5,5,6
9,9,9
40,41,4
4,5,6
12,17,18
12,4,12
5,6,7
5,4,5
4,4,5
5,5,6
5,6,7
17,18,12
40,41,4
14,14,14
5,4,5
12,12,59
4,4,4
27,6,7
4,25,26
27,10,27
4,6,6
5,4,5
5,6,7
4,4,5
46,41,40
4,5,6
6,7,54
12,12,12
44,45,45
26,4,4
4,6,5
4,6,5
5,5,6
4,4,22
5,6,5
4,7,4
6,5,5
4,4,4
5,4,4
45,45,46
6,6,6
9,5,10
26,10,26
5,5,5
4,49,51
4,4,4
7,9,9
37,5,26
25,7,5
22,4,6
45,46,41
26,10,25
12,4,12
8,7,9
14,14,14
4,5,4
8,7,9
5,5,5
4,25,26
4,4,4
4,6,5
4,4,4
26,10,25
4,5,4
4,4,4
4,10,5
7,8,7
5,4,6
10,25,7
6,7,54
5,5,6
4,22,4
4,4,4
12,12,12
4,4,4
4,5,27
4,5,4
4,5,4
26,4,4
4,26,4
4,40,41
5,4,5
4,5,6
4,4,5
10,25,7
4,42,4
5,6,5
6,5,6
17,18,12
5,4,5
4,10,5
4,6,5
5,4,5
4,26,26
4,43,43
5,5,5
5,6,7
4,5,4
5,5,6
4,5,4
5,4,10
9,7,7
6,5,4
5,5,5
25,26,26
5,4,5
9,7,7
7,8,7
5,4,5
4,4,4
43,43,44
9,9,9
4,6,5
4,5,6
5,6,4
6,5,5
6,5,5
4,5,4
14,14,14
4,6,6
4,26,26
12,12,12
27,5,5
37,5,26
6,7,8
5,5,6
12,12,12
4,42,4
50,4,49
4,4,4
4,5,6
4,4,4
26,4,4
6,7,54
26,10,25
9,7,7
6,5,5
4,5,4
6,7,8
4,5,4
4,4,5
4,5,5
5,4,5
4,5,4
12,12,12
5,4,5
5,6,5
4,5,6
9,9,9
4,14,4
14,14,14
6,25,26
4,5,6
4,43,43
4,5,6
4,4,4
4,5,5
5,4,5
6,27,6
8,7,9
8,7,9
5,5,5
4,5,6
4,22,4
6,5,5
4,5,4
6,27,6
4,5,4
45,45,46
4,5,4
5,27,5
6,5,5
9,9,9
4,6,27
4,4,4
7,8,7
6,7,8
9,9,9
5,5,6
7,9,7
5,6,5
37,5,26
7,7,9
4,49,51
27,6,7
4,4,4
44,45,45
25,7,5
5,6,5
4,14,4
4,4,4
46,41,40
12,17,18
7,9,9
4,42,4
50,4,49
50,4,49
5,4,5
6,5,5
5,5,5
47,4,48
9,9,5
14,14,14
4,4,4
4,5,4
12,4,12
5,5,5
45,45,46
4,6,27
4,5,6
5,5,5
12,4,12
4,6,6
5,5,6
6,7,4
4,4,4
25,26,26
8,7,9
6,7,8
4,5,6
6,6,25
4,27,10
5,5,5
4,5,27
27,5,5
38,13,38
46,41,40
5,5,6
5,5,6
4,6,6
4,49,51
4,4,22
50,4,49
26,4,4
17,18,12
5,4,6
12,12,12
6,5,6
5,4,26
4,5,4
4,4,6
4,5,4
5,5,6
22,4,6
25,7,5
12,12,59
5,4,6
4,6,5
4,26,26
4,5,4
6,5,5
4,4,4
6,5,6
25,26,26
4,10,5
4,6,27
7,9,7
4,4,4
5,4,6
5,4,5
4,4,4
5,4,10
4,4,4
4,5,6
4,5,5
4,5,4
4,5,6
12,12,12
4,4,4
6,5,5
10,25,7
9,9,9
5,4,26
27,10,27
5,4,10
4,25,26
11,11,11
4,5,4
5,5,5
26,4,4
5,5,6
5,5,5
4,4,4
4,4,4
22,4,6
5,4,5
4,4,4
12,12,12
6,25,26
6,7,4
4,42,4
5,6,25
5,4,5
26,10,25
6,25,26
44,45,45
5,5,6
5,5,5
4,25,26
5,6,4
4,6,5
4,5,4
37,5,26
12,12,12
4,49,51
7,9,7
50,4,49
5,6,5
4,4,4
7,9,7
4,26,10
4,4,4
6,7,4
4,10,5
4,6,27
6,5,5
4,4,6
4,5,6
10,25,7
46,41,40
46,41,40
4,49,51
6,5,5
50,4,49
4,27,10
4,4,4
4,4,4
4,5,4
38,13,38
4,5,6
4,6,27
37,5,26
4,4,4
4,49,51
5,4,26
6,7,54
4,26,26
5,4,10
4,5,6
9,9,9
42,4,43
5,5,5
7,8,7
4,5,4
10,25,7
4,6,5
9,9,5
4,6,7
5,5,5
9,9,9
25,26,26
5,4,10
4,4,4
25,7,5
4,5,6
6,7,8
5,5,6
4,4,4
4,26,4
5,5,6
4,6,5
5,5,5
9,5,10
43,43,44
44,45,45
10,25,7
4,49,51
4,4,4
38,13,38
4,6,5
6,6,6
12,12,59
5,6,5
5,4,5
7,9,9
27,6,7
5,5,5
22,4,6
44,45,45
4,5,6
4,10,5
40,41,4
6,7,54
4,6,5
9,9,9
45,45,46
4,5,4
25,26,26
4,14,4
27,6,7
46,41,40
4,4,4
5,5,5
6,5,4
4,5,4
9,5,10
9,9,9
5,4,5
4,4,4
4,5,4
4,4,4
4,5,4
5,6,4
12,12,59
4,4,4
4,5,4
4,4,4
4,5,5
5,6,5
4,6,5
5,4,5
4,5,6
4,40,41
7,9,9
5,4,4
4,4,4
4,26,4
5,27,5
7,7,9
25,7,5
9,9,5
4,5,6
6,5,5
5,4,5
6,6,25
12,12,12
27,5,5
9,7,7
4,4,4
6,5,6
7,9,7
5,5,5
5,4,5
4,5,4
7,7,9
44,45,45
5,6,5
5,6,5
6,5,6
4,4,5
12,12,12
4,4,22
5,5,5
14,14,14
4,5,6
4,5,4
9,5,10
5,4,4
5,6,5
7,5,4
4,5,6
8,7,9
12,4,12
5,5,5
4,5,6
26,4,4
5,5,6
5,5,6
4,6,6
6,5,6
4,5,4
37,5,26
37,5,26
4,27,10
4,22,4
4,22,4
5,4,5
4,4,22
4,5,4
6,5,5
4,4,4
4,5,6
12,12,59
7,8,7
4,10,5
5,6,5
9,9,9
4,26,10
4,5,6
10,25,7
5,6,7
5,6,5
5,6,5
4,5,4
9,9,9
4,5,4
4,4,6
4,5,6
4,49,51
4,5,4
6,6,6
4,42,4
7,8,7
26,4,4
4,4,4
5,4,10
5,5,5
6,25,26
27,6,7
4,5,6
4,5,6
4,6,5
22,4,6
4,4,4
5,6,7
5,6,5
9,9,9
26,10,25
14,4,14
45,45,46
5,4,5
6,7,8
25,7,5
5,4,5
6,5,5
42,4,43
5,6,25
5,27,5
6,6,25
6,7,8
4,5,5
7,5,4
4,5,4
6,25,26
6,5,6
5,5,5
42,4,43
26,10,25
25,26,26
5,4,5
6,5,5
4,5,4
4,5,4
7,9,7
4,4,4
43,44,45
6,27,6
5,5,5
5,4,5
9,5,10
7,4,4
4,14,4
12,4,12
5,4,5
4,5,4
4,10,5
27,10,27
4,5,6
4,5,6
7,4,4
5,4,6
5,6,5
7,5,4
4,4,4
4,7,4
17,18,12
26,10,25
9,5,10
5,6,5
4,6,7
4,5,4
7,7,9
5,6,7
5,4,5
9,9,9
11,11,11
6,5,6
46,41,40
5,5,6
6,6,25
10,25,7
5,5,5
4,4,4
5,4,6
7,7,9
4,4,4
4,4,4
4,4,4
4,5,4
6,25,26
5,6,5
9,9,9
4,5,4
10,25,7
43,44,45
38,13,38
5,5,6
40,41,4
5,4,4
7,9,7
44,45,45
9,9,9
37,5,26
4,7,4
4,42,4
4,5,6
4,5,6
5,5,6
5,5,6
6,5,6
12,4,12
27,5,5
4,4,4
38,13,38
4,6,7
7,9,9
14,14,14
5,6,7
4,26,4
4,4,4
7,9,7
9,9,9
6,5,6
6,5,6
5,6,5
5,27,5
4,4,4
5,6,4
5,5,5
5,6,5
6,5,5
4,5,6
7,5,4
5,5,5
5,4,6
4,4,4
5,4,6
38,13,38
4,5,6
7,9,9
5,6,5
22,4,6
7,7,9
12,17,18
4,5,4
7,5,4
4,42,4
12,17,18
4,5,6
9,7,7
12,12,12
4,6,5
4,26,26
5,4,5
7,7,9
17,18,12
14,4,14
5,6,5
4,22,4
5,6,7
7,4,4
4,6,6
5,5,5
5,5,6
4,5,4
4,6,6
9,9,9
25,7,5
4,5,4
17,18,12
6,7,8
4,27,10
11,11,11
4,4,4
5,4,4
9,9,9
4,5,6
4,4,4
5,4,5
4,4,4
4,10,5
4,5,4
4,5,4
4,4,4
5,5,6
43,43,44
45,46,41
5,6,4
4,4,4
46,41,40
4,4,4
5,27,5
4,14,4
7,8,7
5,5,6
14,14,14
5,4,5
9,9,5
7,8,7
4,5,6
4,5,4
5,4,5
5,5,5
6,25,26
22,4,6
4,49,51
4,5,4
7,4,4
43,44,45
4,5,4
5,6,4
41,4,4
9,7,7
25,7,5
4,4,4
4,7,4
4,6,6
41,4,4
4,5,6
4,4,4
45,46,41
9,7,7
27,10,27
14,14,14
14,4,14
12,12,12
41,4,4
27,10,27
5,6,5
26,4,4
4,6,5
4,4,5
6,5,6
14,14,14
5,4,5
12,4,12
5,4,5
5,6,7
8,7,9
4,4,4
45,46,41
43,44,45
26,4,4
4,6,7
5,6,7
25,7,5
12,12,12
4,6,27
14,14,14
5,5,6
7,9,7
5,4,5
4,14,4
4,4,4
6,25,26
4,26,4
4,5,6
43,43,44
4,5,5
4,5,4
14,4,14
27,6,7
4,27,10
7,8,7
4,26,4
4,5,27
7,7,9
7,9,7
6,7,8
38,13,38
7,4,4
5,6,4
9,9,5
5,4,6
4,6,27
4,5,6
5,4,5
22,4,6
4,4,4
9,9,9
5,4,10
6,7,4
6,7,54
5,4,4
7,5,4
9,9,9
4,5,4
7,4,4
5,4,6
5,5,6
12,12,12
12,4,12
4,27,10
4,26,10
4,5,4
4,4,5
6,5,4
4,4,4
50,4,49
5,4,4
7,7,9
11,11,11
4,49,51
4,5,4
6,5,4
9,9,9
43,44,45
5,6,4
4,26,4
44,45,45
4,5,4
12,4,12
9,9,9
5,4,5
7,9,7
4,6,5
4,5,4
12,17,18
5,6,4
4,4,5
4,26,26
5,6,5
4,5,4
4,4,4
4,4,5
6,5,4
9,9,9
4,4,4
27,6,7
9,5,10
6,5,5
4,5,6
5,6,4
5,5,6
26,10,25
43,44,45
5,4,5
4,4,4
45,46,41
5,5,5
4,43,43
4,5,4
4,5,4
5,5,5
4,4,5
12,17,18
8,7,9
4,4,4
40,41,4
5,4,10
5,6,5
4,4,4
4,22,4
4,4,4
14,14,14
4,4,4
43,44,45
12,4,12
4,5,6
7,7,9
4,4,4
4,4,4
10,25,7
6,7,54
4,49,51
4,4,4
43,43,44
5,5,5
4,4,4
5,27,5
4,4,22
5,5,6
6,7,4
4,5,6
44,45,45
9,7,7
4,4,4
5,6,7
4,7,4
5,4,5
6,5,5
12,12,59
4,6,7
26,10,26
6,6,6
7,9,9
11,11,11
4,5,6
7,9,7
5,4,10
5,6,5
5,4,5
4,27,10
4,5,4
8,7,9
4,4,4
12,12,59
4,5,4
4,5,4
5,5,5
7,9,9
26,4,4
4,4,5
9,7,7
4,4,4
41,4,4
45,45,46
27,5,5
25,26,26
5,4,6
9,9,9
4,6,5
4,5,4
11,11,11
4,7,4
45,46,41
5,5,6
4,6,27
5,4,5
45,46,41
4,5,4
50,4,49
14,14,14
4,4,4
12,12,12
4,5,6
5,4,4
26,10,25
50,4,49
4,4,5
5,5,5
4,14,4
4,5,4
4,5,4
6,5,6
4,40,41
12,12,59
4,5,4
12,4,12
26,10,25
9,7,7
5,4,6
4,5,6
9,5,10
4,6,5
5,6,7
6,5,5
4,4,4
27,6,7
4,5,6
6,25,26
5,27,5
5,4,5
47,4,48
4,4,6
5,6,5
6,6,25
4,26,10
6,7,4
4,5,4
12,17,18
9,9,9
5,27,5
6,6,25
5,4,4
14,4,14
5,5,5
5,6,5
5,5,5
6,27,6
4,6,5
12,12,12
4,7,4
5,6,5
27,10,27
4,5,4
4,4,22
4,4,4
4,22,4
4,5,6
46,41,40
4,6,6
4,22,4
10,25,7
4,26,4
4,4,4
4,26,26
27,6,7
5,4,26
4,5,4
25,26,26
4,5,4
4,4,4
14,14,14
4,4,4
4,5,6
4,6,5
4,4,4
4,43,43
4,5,6
12,4,12
4,5,6
10,25,7
12,12,12
4,4,4
4,22,4
4,5,6
7,7,9
4,4,22
45,45,46
4,4,4
5,4,5
5,4,5
6,5,5
12,12,59
4,5,4
7,5,4
4,42,4
5,5,5
25,7,5
4,5,4
5,5,6
4,5,27
5,6,7
8,7,9
43,44,45
4,4,4
5,4,5
4,40,41
5,4,5
5,6,7
6,5,6
5,4,5
4,4,4
4,4,5
9,7,7
4,5,4
4,6,5
4,4,4
4,4,5
50,4,49
40,41,4
4,4,5
9,9,9
5,5,5
10,25,7
4,5,4
4,49,51
5,6,4
5,4,5
47,4,48
6,5,6
4,4,4
4,4,5
14,4,14
5,6,4
4,5,4
4,4,4
4,5,4
4,6,5
4,5,6
7,4,4
46,41,40
5,6,5
9,9,5
6,5,6
7,4,4
6,5,6
4,26,26
27,10,27
43,43,44
4,7,4
5,6,5
26,4,4
6,5,5
5,5,5
17,18,12
41,4,4
4,5,6
5,6,4
37,5,26
4,5,4
12,4,12
25,7,5
6,5,6
6,5,4
9,9,9
5,4,5
5,5,5
4,6,5
5,4,4
5,5,6
4,4,6
26,4,4
4,10,5
6,5,6
12,17,18
4,40,41
4,7,4
5,4,5
4,14,4
4,4,22
8,7,9
4,5,4
4,4,4
5,5,5
7,4,4
7,4,4
4,26,10
5,4,5
14,4,14
5,5,6
5,5,5
37,5,26
4,4,4
7,9,7
6,7,54
27,10,27
5,5,5
5,6,4
4,5,4
4,4,4
5,6,25
5,5,5
8,7,9
6,5,6
4,43,43
14,4,14
26,4,4
6,7,8
5,4,5
6,7,54
17,18,12
5,5,5
4,6,5
38,13,38
44,45,45
4,25,26
5,4,5
5,6,5
26,10,25
4,5,6
4,6,5
10,25,7
4,4,4
5,6,5
6,7,4
4,5,6
6,5,5
4,5,5
4,4,4
4,5,4
4,5,6
4,6,6
6,7,54
4,4,4
14,14,14
8,7,9
6,5,4
4,42,4
4,5,4
4,4,4
6,27,6
4,5,6
9,9,5
5,5,5
45,46,41
50,4,49
4,4,4
4,6,7
5,5,6
26,10,25
45,46,41
5,5,5
6,5,5
4,26,26
4,49,51
6,27,6
4,4,4
12,12,12
42,4,43
37,5,26
6,5,5
7,9,7
38,13,38
4,4,4
7,7,9
4,6,5
4,4,4
5,6,25
4,26,26
5,5,5
26,4,4
4,40,41
4,5,4
5,6,7
5,4,5
9,5,10
4,25,26
4,5,4
9,5,10
5,5,6
26,4,4
4,5,6
5,4,6
5,5,6
4,4,4
4,10,5
5,6,7
47,4,48
27,5,5
9,9,5
4,4,4
4,4,4
12,4,12
46,41,40
5,6,7
17,18,12
14,14,14
5,6,5
9,9,9
5,5,5
4,26,10
4,5,6
4,4,4
4,5,4
6,27,6
4,4,5
4,6,5
10,25,7
5,4,5
43,43,44
12,12,12
46,41,40
12,12,59
4,6,5
10,25,7
4,4,4
11,11,11
4,6,6
6,5,6
4,5,4
25,26,26
9,9,9
45,45,46
4,5,4
5,4,5
5,6,5
4,6,5
4,4,4
4,26,26
7,5,4
43,43,44
4,5,6
4,4,22
5,6,7
4,5,27
7,8,7
37,5,26
4,6,5
12,4,12
44,45,45
26,10,25
5,4,26
4,5,6
27,10,27
4,42,4
4,26,4
5,6,25
12,12,12
4,4,4
6,5,6
4,5,6
14,14,14
5,6,5
4,5,4
5,6,25
4,4,4
4,5,4
4,6,5
4,7,4
12,12,12
5,5,5
5,4,10
4,5,5
6,5,5
14,14,14
4,4,4
4,5,27
6,5,5
43,44,45
5,5,6
6,7,8
4,5,4
12,12,12
9,9,9
5,5,6
6,7,8
12,12,12
4,43,43
4,22,4
4,4,4
4,49,51
4,22,4
5,5,5
4,42,4
4,4,4
4,26,26
47,4,48
4,5,4
5,5,6
42,4,43
6,7,54
12,12,59
4,43,43
5,5,6
4,5,6
4,4,22
5,27,5
4,6,5
5,6,5
9,5,10
4,4,4
